time,open,high,low,close,volume
1725594300,25093.7,25120.4,25088.4,25113.95,0
1725594305,25120.65,25131.65,25118.15,25126.1,0
1725594310,25121.85,25121.85,25114.2,25117.85,0
1725594315,25115.6,25118.2,25111.25,25114.4,0
1725594320,25117.6,25117.6,25108.75,25108.75,0
1725594325,25108.5,25122.85,25108.25,25122.85,0
1725594330,25121.4,25125.3,25118.0,25118.0,0
1725594335,25118.2,25118.65,25116.7,25118.35,0
1725594340,25112.25,25120.2,25111.2,25116.6,0
1725594345,25116.8,25118.8,25114.85,25115.55,0
1725594350,25113.65,25118.4,25113.65,25114.4,0
1725594355,25113.1,25116.1,25113.1,25113.6,0
1725594360,25112.05,25115.65,25109.65,25109.65,0
1725594365,25107.5,25107.5,25103.6,25104.9,0
1725594370,25105.0,25109.35,25103.45,25109.35,0
1725594375,25111.2,25111.2,25107.6,25107.95,0
1725594380,25108.3,25108.3,25102.3,25103.35,0
1725594385,25103.6,25105.35,25103.6,25103.85,0
1725594390,25103.65,25107.9,25103.65,25105.25,0
1725594395,25105.45,25107.3,25104.2,25105.5,0
1725594400,25104.5,25107.25,25104.5,25104.8,0
1725594405,25104.9,25108.45,25103.5,25106.9,0
1725594410,25108.1,25108.5,25106.75,25108.3,0
1725594415,25106.6,25106.65,25102.6,25103.15,0
1725594420,25103.75,25103.75,25099.7,25102.0,0
1725594425,25101.7,25103.45,25099.95,25099.95,0
1725594430,25102.3,25102.3,25098.3,25099.5,0
1725594435,25100.7,25108.95,25099.35,25108.7,0
1725594440,25105.7,25107.25,25103.75,25105.15,0
1725594445,25102.95,25103.25,25100.9,25102.65,0
1725594450,25102.2,25104.95,25102.2,25104.95,0
1725594455,25104.15,25107.35,25104.15,25107.35,0
1725594460,25107.9,25107.9,25105.9,25106.5,0
1725594465,25108.15,25108.9,25106.05,25108.15,0
1725594470,25106.9,25107.1,25103.9,25103.9,0
1725594475,25106.25,25109.8,25106.25,25107.7,0
1725594480,25106.5,25107.05,25103.3,25103.75,0
1725594485,25103.45,25103.6,25101.55,25103.2,0
1725594490,25104.0,25105.45,25102.8,25105.45,0
1725594495,25105.9,25105.9,25101.25,25101.25,0
1725594500,25101.15,25101.15,25097.55,25097.55,0
1725594505,25097.55,25098.85,25095.85,25096.2,0
1725594510,25095.0,25096.05,25091.4,25091.85,0
1725594515,25091.5,25093.55,25090.45,25090.45,0
1725594520,25092.1,25093.3,25090.15,25092.3,0
1725594525,25093.25,25093.25,25090.45,25093.25,0
1725594530,25092.7,25094.05,25091.25,25091.25,0
1725594535,25092.8,25097.1,25091.7,25096.45,0
1725594540,25095.65,25096.95,25093.65,25094.45,0
1725594545,25092.9,25093.0,25090.65,25090.95,0
1725594550,25091.85,25095.5,25090.5,25095.5,0
1725594555,25095.1,25095.25,25091.65,25091.8,0
1725594560,25091.95,25094.55,25091.9,25094.55,0
1725594565,25092.55,25094.65,25092.05,25092.95,0
1725594570,25091.8,25091.8,25088.1,25090.1,0
1725594575,25090.0,25091.05,25088.9,25091.05,0
1725594580,25090.15,25092.4,25090.15,25090.3,0
1725594585,25090.15,25091.5,25088.0,25091.5,0
1725594590,25089.85,25090.05,25089.05,25090.05,0
1725594595,25090.2,25091.0,25087.85,25088.8,0
1725594600,25089.1,25090.7,25086.6,25086.85,0
1725594605,25086.95,25086.95,25085.25,25086.5,0
1725594610,25086.9,25089.9,25086.6,25088.55,0
1725594615,25088.15,25089.75,25085.1,25088.8,0
1725594620,25087.8,25089.45,25087.7,25089.0,0
1725594625,25088.8,25090.45,25086.85,25090.45,0
1725594630,25090.35,25093.15,25090.35,25091.9,0
1725594635,25092.15,25095.15,25092.15,25094.4,0
1725594640,25094.8,25097.45,25094.7,25097.25,0
1725594645,25097.4,25099.3,25097.15,25099.3,0
1725594650,25098.85,25100.05,25096.1,25096.1,0
1725594655,25096.95,25097.8,25094.85,25096.75,0
1725594660,25098.0,25098.0,25094.6,25095.0,0
1725594665,25095.25,25097.95,25095.25,25095.7,0
1725594670,25096.85,25101.0,25096.85,25101.0,0
1725594675,25100.05,25102.35,25100.05,25100.95,0
1725594680,25100.95,25101.4,25100.85,25101.35,0
1725594685,25101.75,25103.65,25101.05,25101.05,0
1725594690,25100.85,25103.1,25100.55,25102.0,0
1725594695,25102.15,25105.35,25101.6,25105.1,0
1725594700,25105.05,25105.2,25102.9,25104.7,0
1725594705,25104.3,25104.3,25098.85,25098.95,0
1725594710,25099.5,25099.5,25097.4,25097.6,0
1725594715,25098.25,25100.0,25097.6,25099.8,0
1725594720,25099.65,25102.8,25099.25,25102.8,0
1725594725,25102.25,25103.55,25100.8,25101.9,0
1725594730,25103.4,25103.4,25102.1,25102.6,0
1725594735,25102.15,25103.35,25101.2,25102.4,0
1725594740,25101.2,25103.35,25100.8,25102.55,0
1725594745,25102.7,25102.7,25099.65,25102.3,0
1725594750,25102.8,25104.4,25101.7,25104.4,0
1725594755,25105.0,25105.1,25103.1,25105.1,0
1725594760,25105.2,25105.9,25104.55,25105.4,0
1725594765,25105.35,25107.0,25105.25,25105.7,0
1725594770,25105.35,25107.15,25105.35,25106.85,0
1725594775,25106.75,25111.2,25106.75,25111.2,0
1725594780,25111.65,25112.5,25111.0,25112.25,0
1725594785,25111.1,25111.35,25108.2,25108.2,0
1725594790,25107.2,25107.2,25105.1,25106.85,0
1725594795,25107.05,25107.85,25105.75,25107.5,0
1725594800,25106.95,25106.95,25104.55,25104.55,0
1725594805,25104.05,25106.5,25104.05,25104.2,0
1725594810,25104.9,25105.85,25099.9,25099.9,0
1725594815,25100.3,25101.25,25100.15,25100.15,0
1725594820,25100.1,25103.1,25100.1,25102.95,0
1725594825,25101.8,25103.55,25100.9,25101.3,0
1725594830,25100.65,25101.15,25097.85,25100.9,0
1725594835,25100.05,25103.4,25100.0,25101.55,0
1725594840,25102.45,25103.2,25100.35,25100.35,0
1725594845,25100.55,25102.5,25100.55,25102.35,0
1725594850,25101.5,25103.45,25101.5,25103.2,0
1725594855,25101.75,25102.1,25100.15,25100.25,0
1725594860,25099.8,25100.85,25099.8,25100.5,0
1725594865,25100.5,25101.45,25100.05,25100.05,0
1725594870,25100.0,25102.1,25099.85,25101.6,0
1725594875,25101.2,25102.15,25100.9,25101.95,0
1725594880,25100.85,25102.4,25100.85,25102.35,0
1725594885,25101.8,25102.55,25100.7,25102.5,0
1725594890,25102.45,25102.45,25099.6,25100.55,0
1725594895,25100.75,25101.35,25099.55,25101.15,0
1725594900,25100.85,25101.2,25098.6,25098.6,0
1725594905,25098.8,25099.5,25098.0,25099.35,0
1725594910,25098.35,25098.95,25097.7,25098.05,0
1725594915,25098.25,25098.45,25094.5,25094.5,0
1725594920,25095.05,25095.05,25093.85,25094.7,0
1725594925,25094.65,25096.15,25092.7,25096.15,0
1725594930,25096.1,25098.95,25096.1,25097.5,0
1725594935,25097.8,25098.85,25096.7,25098.0,0
1725594940,25098.2,25102.75,25098.2,25099.8,0
1725594945,25101.85,25102.0,25099.55,25102.0,0
1725594950,25101.45,25104.4,25101.45,25104.4,0
1725594955,25102.95,25104.05,25102.25,25103.0,0
1725594960,25102.7,25104.35,25102.4,25103.45,0
1725594965,25102.65,25104.0,25102.65,25103.8,0
1725594970,25105.1,25106.5,25104.55,25106.5,0
1725594975,25105.8,25105.9,25103.95,25104.85,0
1725594980,25103.1,25104.45,25103.0,25103.35,0
1725594985,25105.95,25106.7,25104.8,25105.75,0
1725594990,25105.1,25106.3,25103.7,25104.25,0
1725594995,25105.3,25105.3,25100.45,25100.85,0
1725595000,25101.25,25104.4,25100.95,25104.4,0
1725595005,25104.1,25104.1,25102.75,25103.6,0
1725595010,25101.95,25104.25,25101.35,25104.15,0
1725595015,25102.75,25104.4,25102.5,25103.65,0
1725595020,25103.85,25105.25,25101.8,25102.65,0
1725595025,25101.95,25102.45,25098.95,25098.95,0
1725595030,25098.9,25100.2,25097.8,25099.2,0
1725595035,25098.65,25100.2,25098.15,25098.15,0
1725595040,25098.85,25099.8,25098.25,25099.8,0
1725595045,25099.65,25099.75,25098.3,25098.3,0
1725595050,25099.35,25099.45,25097.9,25098.7,0
1725595055,25098.85,25100.55,25097.2,25099.25,0
1725595060,25098.9,25099.8,25097.8,25098.9,0
1725595065,25099.3,25099.3,25097.8,25097.8,0
1725595070,25097.75,25100.4,25096.9,25099.05,0
1725595075,25099.9,25102.1,25098.3,25100.55,0
1725595080,25103.2,25114.85,25102.05,25114.45,0
1725595085,25113.95,25113.95,25111.95,25112.15,0
1725595090,25112.25,25113.0,25110.55,25112.3,0
1725595095,25113.5,25124.25,25113.5,25124.25,0
1725595100,25125.5,25128.15,25122.0,25127.8,0
1725595105,25127.85,25138.7,25127.85,25132.95,0
1725595110,25132.5,25132.5,25129.05,25131.4,0
1725595115,25133.95,25137.7,25133.25,25137.25,0
1725595120,25134.1,25135.2,25131.25,25132.0,0
1725595125,25132.4,25134.55,25131.95,25133.7,0
1725595130,25132.75,25136.85,25131.3,25136.85,0
1725595135,25138.05,25143.6,25134.75,25141.8,0
1725595140,25140.7,25152.9,25140.7,25152.7,0
1725595145,25155.15,25157.85,25148.9,25148.9,0
1725595150,25148.85,25149.2,25145.9,25149.2,0
1725595155,25147.35,25147.35,25144.45,25144.45,0
1725595160,25144.25,25144.75,25140.5,25142.65,0
1725595165,25141.25,25141.25,25137.7,25137.7,0
1725595170,25135.95,25135.95,25133.8,25133.8,0
1725595175,25134.15,25135.4,25133.65,25135.4,0
1725595180,25135.6,25136.3,25134.0,25134.4,0
1725595185,25133.45,25136.0,25133.4,25134.9,0
1725595190,25134.15,25137.15,25133.25,25137.15,0
1725595195,25136.95,25138.4,25136.35,25138.0,0
1725595200,25137.3,25137.95,25136.1,25137.95,0
1725595205,25138.4,25144.0,25138.4,25143.75,0
1725595210,25145.55,25145.55,25141.0,25142.55,0
1725595215,25141.85,25143.0,25140.9,25140.9,0
1725595220,25141.35,25141.35,25140.55,25141.1,0
1725595225,25141.0,25141.65,25140.6,25140.9,0
1725595230,25141.45,25141.95,25140.2,25141.5,0
1725595235,25140.65,25141.25,25140.6,25141.05,0
1725595240,25141.45,25143.9,25140.95,25143.9,0
1725595245,25145.7,25150.6,25145.7,25149.9,0
1725595250,25150.95,25159.35,25150.95,25157.7,0
1725595255,25158.5,25158.5,25153.3,25154.2,0
1725595260,25152.6,25155.15,25151.95,25154.9,0
1725595265,25155.1,25156.6,25154.65,25156.6,0
1725595270,25156.0,25165.3,25156.0,25164.95,0
1725595275,25164.75,25168.6,25164.15,25164.45,0
1725595280,25163.25,25163.25,25161.25,25161.75,0
1725595285,25162.75,25162.75,25160.45,25161.9,0
1725595290,25164.3,25165.15,25161.15,25161.15,0
1725595295,25161.6,25161.6,25158.65,25159.4,0
1725595300,25159.6,25163.35,25158.4,25162.65,0
1725595305,25167.25,25167.25,25165.25,25165.75,0
1725595310,25166.55,25167.85,25165.1,25166.55,0
1725595315,25166.6,25168.75,25165.6,25167.15,0
1725595320,25166.25,25166.25,25163.3,25166.0,0
1725595325,25164.2,25164.2,25159.1,25159.1,0
1725595330,25158.7,25163.5,25158.7,25162.2,0
1725595335,25162.25,25162.25,25156.8,25158.25,0
1725595340,25158.8,25159.8,25156.5,25157.25,0
1725595345,25157.45,25159.9,25156.55,25158.1,0
1725595350,25158.75,25158.75,25154.95,25154.95,0
1725595355,25155.2,25155.2,25150.65,25150.65,0
1725595360,25150.4,25155.4,25150.4,25154.7,0
1725595365,25153.55,25155.55,25152.65,25155.55,0
1725595370,25155.2,25155.2,25153.05,25153.05,0
1725595375,25155.55,25158.2,25155.55,25156.75,0
1725595380,25156.9,25157.75,25154.45,25155.25,0
1725595385,25155.05,25155.55,25153.55,25155.4,0
1725595390,25155.15,25155.2,25153.2,25153.7,0
1725595395,25153.0,25154.3,25152.0,25152.4,0
1725595400,25152.75,25152.9,25151.0,25152.9,0
1725595405,25152.9,25157.65,25151.65,25157.65,0
1725595410,25157.2,25157.2,25155.25,25156.5,0
1725595415,25155.25,25157.15,25155.25,25155.5,0
